measure;layer;token;step;score;voice;continuum
ctc_probability;T4;L;10;0.04133246;A;lih-rih
ctc_probability;T4;R;0;0.037928928;A;lih-rih
ctc_probability;T4;R;1;0.04496539;A;lih-rih
ctc_probability;T4;R;2;0.047666427;A;lih-rih
ctc_probability;T4;R;3;0.0798922;A;lih-rih
ctc_probability;T4;R;4;0.13990992;A;lih-rih
ctc_probability;T4;R;5;0.39378455;A;lih-rih
ctc_probability;T4;R;6;0.49251845;A;lih-rih
ctc_probability;T4;R;7;0.86289215;A;lih-rih
ctc_probability;T4;R;8;0.90361875;A;lih-rih
ctc_probability;T4;R;9;0.847163;A;lih-rih
ctc_probability;T4;R;10;0.90835625;A;lih-rih
ctc_probability;T5;L;0;0.6139588;A;lih-rih
ctc_probability;T5;L;1;0.5931393;A;lih-rih
ctc_probability;T5;L;2;0.49281144;A;lih-rih
ctc_probability;T5;L;3;0.5120039;A;lih-rih
ctc_probability;T5;L;4;0.47630394;A;lih-rih
ctc_probability;T5;L;5;0.14183314;A;lih-rih
ctc_probability;T5;L;6;0.0726426;A;lih-rih
ctc_probability;T5;L;7;0.019319337;A;lih-rih
ctc_probability;T5;L;8;0.01776788;A;lih-rih
ctc_probability;T5;L;9;0.02792072;A;lih-rih
ctc_probability;T5;L;10;0.025555542;A;lih-rih
ctc_probability;T5;R;0;0.067710206;A;lih-rih
ctc_probability;T5;R;1;0.076841734;A;lih-rih
ctc_probability;T5;R;2;0.07582228;A;lih-rih
ctc_probability;T5;R;3;0.0907233;A;lih-rih
ctc_probability;T5;R;4;0.17337294;A;lih-rih
ctc_probability;T5;R;5;0.5861068;A;lih-rih
ctc_probability;T5;R;6;0.6038595;A;lih-rih
ctc_probability;T5;R;7;0.6963823;A;lih-rih
ctc_probability;T5;R;8;0.7513123;A;lih-rih
ctc_probability;T5;R;9;0.6871875;A;lih-rih
ctc_probability;T5;R;10;0.7690244;A;lih-rih
ctc_probability;T6;L;0;0.56477517;A;lih-rih
ctc_probability;T6;L;1;0.5337201;A;lih-rih
ctc_probability;T6;L;2;0.43934062;A;lih-rih
ctc_probability;T6;L;3;0.46211404;A;lih-rih
ctc_probability;T6;L;4;0.32328883;A;lih-rih
ctc_probability;T6;L;5;0.06847507;A;lih-rih
ctc_probability;T6;L;6;0.022361185;A;lih-rih
ctc_probability;T6;L;7;0.014042789;A;lih-rih
ctc_probability;T6;L;8;0.0125438925;A;lih-rih
ctc_probability;T6;L;9;0.014119629;A;lih-rih
ctc_probability;T6;L;10;0.012539962;A;lih-rih
ctc_probability;T6;R;0;0.048512228;A;lih-rih
ctc_probability;T6;R;1;0.033913795;A;lih-rih
ctc_probability;T6;R;2;0.030939298;A;lih-rih
ctc_probability;T6;R;3;0.043878485;A;lih-rih
ctc_probability;T6;R;4;0.11058739;A;lih-rih
ctc_probability;T6;R;5;0.43194127;A;lih-rih
ctc_probability;T6;R;6;0.52689594;A;lih-rih
ctc_probability;T6;R;7;0.8530122;A;lih-rih
ctc_probability;T6;R;8;0.7994623;A;lih-rih
ctc_probability;T6;R;9;0.85844535;A;lih-rih
ctc_probability;T6;R;10;0.8383401;A;lih-rih
ctc_probability;T7;L;0;0.88766384;A;lih-rih
ctc_probability;T7;L;1;0.83687514;A;lih-rih
ctc_probability;T7;L;2;0.7198042;A;lih-rih
ctc_probability;T7;L;3;0.74607134;A;lih-rih
ctc_probability;T7;L;4;0.49068245;A;lih-rih
ctc_probability;T7;L;5;0.047537837;A;lih-rih
ctc_probability;T7;L;6;0.0227304;A;lih-rih
ctc_probability;T7;L;7;0.0112410905;A;lih-rih
ctc_probability;T7;L;8;0.006867239;A;lih-rih
ctc_probability;T7;L;9;0.008494107;A;lih-rih
ctc_probability;T7;L;10;0.008682012;A;lih-rih
ctc_probability;T7;R;0;0.010912979;A;lih-rih
ctc_probability;T7;R;1;0.0069818594;A;lih-rih
ctc_probability;T7;R;2;0.012507834;A;lih-rih
ctc_probability;T7;R;3;0.013038476;A;lih-rih
ctc_probability;T7;R;4;0.038342055;A;lih-rih
ctc_probability;T7;R;5;0.2762423;A;lih-rih
ctc_probability;T7;R;6;0.3853436;A;lih-rih
ctc_probability;T7;R;7;0.76878095;A;lih-rih
ctc_probability;T7;R;8;0.8458285;A;lih-rih
ctc_probability;T7;R;9;0.7808467;A;lih-rih
ctc_probability;T7;R;10;0.7862014;A;lih-rih
ctc_probability;T8;L;0;0.8288253;A;lih-rih
ctc_probability;T8;L;1;0.7748799;A;lih-rih
ctc_probability;T8;L;2;0.6855819;A;lih-rih
ctc_probability;T8;L;3;0.59002656;A;lih-rih
ctc_probability;T8;L;4;0.52352595;A;lih-rih
ctc_probability;T8;L;5;0.018393593;A;lih-rih
ctc_probability;T8;L;6;0.00969613;A;lih-rih
ctc_probability;T8;L;7;0.004642378;A;lih-rih
ctc_probability;T8;L;8;0.004593131;A;lih-rih
ctc_probability;T8;L;9;0.0068336474;A;lih-rih
ctc_probability;T8;L;10;0.004717798;A;lih-rih
ctc_probability;T8;R;0;0.0034357992;A;lih-rih
ctc_probability;T8;R;1;0.0020202317;A;lih-rih
ctc_probability;T8;R;2;0.00287938;A;lih-rih
ctc_probability;T8;R;3;0.0044478094;A;lih-rih
ctc_probability;T8;R;4;0.009431001;A;lih-rih
ctc_probability;T8;R;5;0.22149208;A;lih-rih
ctc_probability;T8;R;6;0.42517936;A;lih-rih
ctc_probability;T8;R;7;0.56391764;A;lih-rih
ctc_probability;T8;R;8;0.76201284;A;lih-rih
ctc_probability;T8;R;9;0.6325658;A;lih-rih
ctc_probability;T8;R;10;0.78695464;A;lih-rih
ctc_probability;T9;L;0;0.9969414;A;lih-rih
ctc_probability;T9;L;1;0.99703777;A;lih-rih
ctc_probability;T9;L;2;0.995952;A;lih-rih
ctc_probability;T9;L;3;0.9917653;A;lih-rih
ctc_probability;T9;L;4;0.9965454;A;lih-rih
ctc_probability;T9;L;5;0.0031122821;A;lih-rih
ctc_probability;T9;L;6;0.00066238124;A;lih-rih
ctc_probability;T9;L;7;0.0006252326;A;lih-rih
ctc_probability;T9;L;8;0.00095135206;A;lih-rih
ctc_probability;T9;L;9;0.0007786691;A;lih-rih
ctc_probability;T9;L;10;0.0008572075;A;lih-rih
ctc_probability;T9;R;0;0.002153385;A;lih-rih
ctc_probability;T9;R;1;0.00066362973;A;lih-rih
ctc_probability;T9;R;2;0.0013512453;A;lih-rih
ctc_probability;T9;R;3;0.0014898698;A;lih-rih
ctc_probability;T9;R;4;0.0028408924;A;lih-rih
ctc_probability;T9;R;5;0.98832345;A;lih-rih
ctc_probability;T9;R;6;0.9911379;A;lih-rih
ctc_probability;T9;R;7;0.9966633;A;lih-rih
ctc_probability;T9;R;8;0.9943408;A;lih-rih
ctc_probability;T9;R;9;0.9967925;A;lih-rih
ctc_probability;T9;R;10;0.99467176;A;lih-rih
ctc_probability;T10;L;0;0.980853;A;lih-rih
ctc_probability;T10;L;1;0.99613476;A;lih-rih
ctc_probability;T10;L;2;0.99742895;A;lih-rih
ctc_probability;T10;L;3;0.99556136;A;lih-rih
ctc_probability;T10;L;4;0.98291427;A;lih-rih
ctc_probability;T10;L;5;0.006768154;A;lih-rih
ctc_probability;T10;L;6;0.0025945057;A;lih-rih
ctc_probability;T10;L;7;0.0016912501;A;lih-rih
ctc_probability;T10;L;8;0.00028709992;A;lih-rih
ctc_probability;T10;L;9;0.0020368327;A;lih-rih
ctc_probability;T10;L;10;0.0015489743;A;lih-rih
ctc_probability;T10;R;0;0.0014349074;A;lih-rih
