measure;layer;token;step;score;voice;continuum
probe_probability;T3;L;3;0.24277634046082253;A;lih-rih
probe_probability;T3;L;4;0.22984112376259436;A;lih-rih
probe_probability;T3;L;5;0.11094306211090899;A;lih-rih
probe_probability;T3;L;6;0.010436194170909019;A;lih-rih
probe_probability;T3;L;7;0.0004611084675829602;A;lih-rih
probe_probability;T3;L;8;0.000599031192388022;A;lih-rih
probe_probability;T3;L;9;0.0005146691283477445;A;lih-rih
probe_probability;T3;L;10;9.586984101561669e-05;A;lih-rih
probe_probability;T3;R;0;0.060706072686860214;A;lih-rih
probe_probability;T3;R;1;0.11130882362282842;A;lih-rih
probe_probability;T3;R;2;0.27403726309610404;A;lih-rih
probe_probability;T3;R;3;0.7572236595391775;A;lih-rih
probe_probability;T3;R;4;0.7701588762374056;A;lih-rih
probe_probability;T3;R;5;0.889056937889091;A;lih-rih
probe_probability;T3;R;6;0.989563805829091;A;lih-rih
probe_probability;T3;R;7;0.999538891532417;A;lih-rih
probe_probability;T3;R;8;0.999400968807612;A;lih-rih
probe_probability;T3;R;9;0.9994853308716523;A;lih-rih
probe_probability;T3;R;10;0.9999041301589844;A;lih-rih
probe_probability;T4;L;0;0.9871699169087198;A;lih-rih
probe_probability;T4;L;1;0.9474133977820568;A;lih-rih
probe_probability;T4;L;2;0.8564287292033284;A;lih-rih
probe_probability;T4;L;3;0.4415649424998016;A;lih-rih
probe_probability;T4;L;4;0.5363715983839622;A;lih-rih
probe_probability;T4;L;5;0.31856105119503586;A;lih-rih
probe_probability;T4;L;6;0.02101777478885114;A;lih-rih
probe_probability;T4;L;7;0.0005850209755839941;A;lih-rih
probe_probability;T4;L;8;0.0013557215444102155;A;lih-rih
probe_probability;T4;L;9;0.001424649345457163;A;lih-rih
probe_probability;T4;L;10;0.0004555084029417289;A;lih-rih
probe_probability;T4;R;0;0.012830083091280222;A;lih-rih
probe_probability;T4;R;1;0.05258660221794318;A;lih-rih
probe_probability;T4;R;2;0.1435712707966716;A;lih-rih
probe_probability;T4;R;3;0.5584350575001984;A;lih-rih
probe_probability;T4;R;4;0.4636284016160378;A;lih-rih
probe_probability;T4;R;5;0.6814389488049641;A;lih-rih
probe_probability;T4;R;6;0.9789822252111489;A;lih-rih
probe_probability;T4;R;7;0.999414979024416;A;lih-rih
probe_probability;T4;R;8;0.9986442784555898;A;lih-rih
probe_probability;T4;R;9;0.9985753506545428;A;lih-rih
probe_probability;T4;R;10;0.9995444915970583;A;lih-rih
probe_probability;T5;L;0;0.9818451203791863;A;lih-rih
probe_probability;T5;L;1;0.9546118550619088;A;lih-rih
probe_probability;T5;L;2;0.915624878444777;A;lih-rih
probe_probability;T5;L;3;0.34326415379597297;A;lih-rih
probe_probability;T5;L;4;0.40607574398075885;A;lih-rih
probe_probability;T5;L;5;0.2800760979861183;A;lih-rih
probe_probability;T5;L;6;0.009623342437403926;A;lih-rih
probe_probability;T5;L;7;0.00043803346616011485;A;lih-rih
probe_probability;T5;L;8;0.00037706947351712206;A;lih-rih
probe_probability;T5;L;9;0.0003431142206444804;A;lih-rih
probe_probability;T5;L;10;0.0003243330236601949;A;lih-rih
probe_probability;T5;R;0;0.018154879620813802;A;lih-rih
probe_probability;T5;R;1;0.04538814493809119;A;lih-rih
probe_probability;T5;R;2;0.08437512155522302;A;lih-rih
probe_probability;T5;R;3;0.656735846204027;A;lih-rih
probe_probability;T5;R;4;0.5939242560192411;A;lih-rih
probe_probability;T5;R;5;0.7199239020138817;A;lih-rih
probe_probability;T5;R;6;0.9903766575625961;A;lih-rih
probe_probability;T5;R;7;0.9995619665338399;A;lih-rih
probe_probability;T5;R;8;0.9996229305264829;A;lih-rih
probe_probability;T5;R;9;0.9996568857793555;A;lih-rih
probe_probability;T5;R;10;0.9996756669763398;A;lih-rih
probe_probability;T6;L;0;0.9931716439849294;A;lih-rih
probe_probability;T6;L;1;0.9718788347576557;A;lih-rih
probe_probability;T6;L;2;0.9422199504423578;A;lih-rih
probe_probability;T6;L;3;0.550245223221268;A;lih-rih
probe_probability;T6;L;4;0.7208998454039557;A;lih-rih
probe_probability;T6;L;5;0.4732059335460427;A;lih-rih
probe_probability;T6;L;6;0.008144358586807177;A;lih-rih
probe_probability;T6;L;7;0.0004005187465616622;A;lih-rih
probe_probability;T6;L;8;0.00027584305087013927;A;lih-rih
probe_probability;T6;L;9;0.00039396767510235797;A;lih-rih
probe_probability;T6;L;10;0.00021021913821350768;A;lih-rih
probe_probability;T6;R;0;0.006828356015070591;A;lih-rih
probe_probability;T6;R;1;0.02812116524234427;A;lih-rih
probe_probability;T6;R;2;0.05778004955764221;A;lih-rih
probe_probability;T6;R;3;0.44975477677873205;A;lih-rih
probe_probability;T6;R;4;0.27910015459604437;A;lih-rih
probe_probability;T6;R;5;0.5267940664539573;A;lih-rih
probe_probability;T6;R;6;0.9918556414131928;A;lih-rih
probe_probability;T6;R;7;0.9995994812534383;A;lih-rih
probe_probability;T6;R;8;0.9997241569491299;A;lih-rih
probe_probability;T6;R;9;0.9996060323248976;A;lih-rih
probe_probability;T6;R;10;0.9997897808617865;A;lih-rih
probe_probability;T7;L;0;0.998587454680047;A;lih-rih
probe_probability;T7;L;1;0.9971714248161121;A;lih-rih
probe_probability;T7;L;2;0.9937290369359802;A;lih-rih
probe_probability;T7;L;3;0.9499383193599046;A;lih-rih
probe_probability;T7;L;4;0.9552228547509138;A;lih-rih
probe_probability;T7;L;5;0.866206711626533;A;lih-rih
probe_probability;T7;L;6;0.02198157722787708;A;lih-rih
probe_probability;T7;L;7;0.0027120716348657536;A;lih-rih
probe_probability;T7;L;8;0.003279924331687889;A;lih-rih
probe_probability;T7;L;9;0.001925112251859984;A;lih-rih
probe_probability;T7;L;10;0.0015835112190806244;A;lih-rih
probe_probability;T7;R;0;0.001412545319953076;A;lih-rih
probe_probability;T7;R;1;0.002828575183887852;A;lih-rih
probe_probability;T7;R;2;0.006270963064019709;A;lih-rih
probe_probability;T7;R;3;0.05006168064009543;A;lih-rih
probe_probability;T7;R;4;0.04477714524908612;A;lih-rih
probe_probability;T7;R;5;0.13379328837346707;A;lih-rih
probe_probability;T7;R;6;0.9780184227721229;A;lih-rih
probe_probability;T7;R;7;0.9972879283651342;A;lih-rih
probe_probability;T7;R;8;0.9967200756683121;A;lih-rih
probe_probability;T7;R;9;0.99807488774814;A;lih-rih
probe_probability;T7;R;10;0.9984164887809194;A;lih-rih
probe_probability;T8;L;0;0.997504787176511;A;lih-rih
probe_probability;T8;L;1;0.9905141730545083;A;lih-rih
probe_probability;T8;L;2;0.9695854832601121;A;lih-rih
probe_probability;T8;L;3;0.8318971662417985;A;lih-rih
probe_probability;T8;L;4;0.8672374682306456;A;lih-rih
probe_probability;T8;L;5;0.6039848749826131;A;lih-rih
probe_probability;T8;L;6;0.009800948653830077;A;lih-rih
probe_probability;T8;L;7;0.003313717295269636;A;lih-rih
probe_probability;T8;L;8;0.0028005090428031565;A;lih-rih
probe_probability;T8;L;9;0.0024559320493560133;A;lih-rih
probe_probability;T8;L;10;0.0014751707290560079;A;lih-rih
probe_probability;T8;R;0;0.0024952128234889616;A;lih-rih
probe_probability;T8;R;1;0.009485826945491702;A;lih-rih
probe_probability;T8;R;2;0.03041451673988797;A;lih-rih
probe_probability;T8;R;3;0.16810283375820145;A;lih-rih
probe_probability;T8;R;4;0.13276253176935437;A;lih-rih
probe_probability;T8;R;5;0.39601512501738695;A;lih-rih
probe_probability;T8;R;6;0.9901990513461699;A;lih-rih
probe_probability;T8;R;7;0.9966862827047304;A;lih-rih
probe_probability;T8;R;8;0.9971994909571968;A;lih-rih
probe_probability;T8;R;9;0.997544067950644;A;lih-rih
probe_probability;T8;R;10;0.998524829270944;A;lih-rih
probe_probability;T9;L;0;0.9955132258728338;A;lih-rih
probe_probability;T9;L;1;0.9814466485184196;A;lih-rih
probe_probability;T9;L;2;0.9422450472239668;A;lih-rih
probe_probability;T9;L;3;0.7214834792329059;A;lih-rih
probe_probability;T9;L;4;0.8961066167663432;A;lih-rih
probe_probability;T9;L;5;0.6239161726792163;A;lih-rih
probe_probability;T9;L;6;0.011351707795831834;A;lih-rih
probe_probability;T9;L;7;0.003564021682284868;A;lih-rih
probe_probability;T9;L;8;0.00338400546631612;A;lih-rih
probe_probability;T9;L;9;0.004336500868526105;A;lih-rih
probe_probability;T9;L;10;0.0023064544323909697;A;lih-rih
probe_probability;T9;R;0;0.004486774127166252;A;lih-rih
probe_probability;T9;R;1;0.018553351481580403;A;lih-rih
probe_probability;T9;R;2;0.057754952776033104;A;lih-rih
probe_probability;T9;R;3;0.2785165207670941;A;lih-rih
probe_probability;T9;R;4;0.10389338323365684;A;lih-rih
probe_probability;T9;R;5;0.3760838273207837;A;lih-rih
probe_probability;T9;R;6;0.9886482922041682;A;lih-rih
probe_probability;T9;R;7;0.9964359783177151;A;lih-rih
probe_probability;T9;R;8;0.9966159945336839;A;lih-rih
probe_probability;T9;R;9;0.9956634991314739;A;lih-rih
probe_probability;T9;R;10;0.997693545567609;A;lih-rih
probe_probability;T10;L;0;0.9996441121600663;A;lih-rih
probe_probability;T10;L;1;0.9951243661216663;A;lih-rih
probe_probability;T10;L;2;0.9611251457582178;A;lih-rih
probe_probability;T10;L;3;0.7462546445407665;A;lih-rih
probe_probability;T10;L;4;0.9226925421620601;A;lih-rih
probe_probability;T10;L;5;0.5480587817819486;A;lih-rih
probe_probability;T10;L;6;0.02007330361347326;A;lih-rih
probe_probability;T10;L;7;0.004239873123551563;A;lih-rih
probe_probability;T10;L;8;0.00491251596814668;A;lih-rih
probe_probability;T10;L;9;0.00461009840577753;A;lih-rih
probe_probability;T10;L;10;0.003293774481203715;A;lih-rih
probe_probability;T10;R;0;0.00035588783993365175;A;lih-rih
probe_probability;T10;R;1;0.004875633878333698;A;lih-rih
probe_probability;T10;R;2;0.03887485424178219;A;lih-rih
probe_probability;T10;R;3;0.25374535545923343;A;lih-rih
probe_probability;T10;R;4;0.0773074578379399;A;lih-rih
probe_probability;T10;R;5;0.45194121821805144;A;lih-rih
probe_probability;T10;R;6;0.9799266963865267;A;lih-rih
probe_probability;T10;R;7;0.9957601268764484;A;lih-rih
probe_probability;T10;R;8;0.9950874840318533;A;lih-rih
probe_probability;T10;R;9;0.9953899015942225;A;lih-rih
probe_probability;T10;R;10;0.9967062255187963;A;lih-rih
probe_probability;T11;L;0;0.998976507530045;A;lih-rih
probe_probability;T11;L;1;0.9895462188290425;A;lih-rih
probe_probability;T11;L;2;0.9205251057726711;A;lih-rih
probe_probability;T11;L;3;0.5923818491461273;A;lih-rih
probe_probability;T11;L;4;0.8294223414029552;A;lih-rih
probe_probability;T11;L;5;0.3352449854704064;A;lih-rih
probe_probability;T11;L;6;0.004826488124446415;A;lih-rih
probe_probability;T11;L;7;0.0014441868263266322;A;lih-rih
probe_probability;T11;L;8;0.0012340267562888085;A;lih-rih
probe_probability;T11;L;9;0.0016941816659266085;A;lih-rih
probe_probability;T11;L;10;0.0012745348612926977;A;lih-rih
probe_probability;T11;R;0;0.0010234924699550106;A;lih-rih
probe_probability;T11;R;1;0.010453781170957492;A;lih-rih
probe_probability;T11;R;2;0.07947489422732892;A;lih-rih
probe_probability;T11;R;3;0.40761815085387265;A;lih-rih
probe_probability;T11;R;4;0.17057765859704474;A;lih-rih
probe_probability;T11;R;5;0.6647550145295936;A;lih-rih
probe_probability;T11;R;6;0.9951735118755536;A;lih-rih
probe_probability;T11;R;7;0.9985558131736734;A;lih-rih
probe_probability;T11;R;8;0.9987659732437112;A;lih-rih
probe_probability;T11;R;9;0.9983058183340734;A;lih-rih
probe_probability;T11;R;10;0.9987254651387073;A;lih-rih
probe_probability;T12;L;0;0.9992647178090391;A;lih-rih
probe_probability;T12;L;1;0.9929583376954192;A;lih-rih
probe_probability;T12;L;2;0.9459102085242495;A;lih-rih
probe_probability;T12;L;3;0.739331667813266;A;lih-rih
probe_probability;T12;L;4;0.8154016501697788;A;lih-rih
probe_probability;T12;L;5;0.521865343554141;A;lih-rih
probe_probability;T12;L;6;0.005378583074923005;A;lih-rih
probe_probability;T12;L;7;0.002507322786244104;A;lih-rih
probe_probability;T12;L;8;0.002901287104562611;A;lih-rih
probe_probability;T12;L;9;0.003555855895076232;A;lih-rih
probe_probability;T12;L;10;0.0022573359160831252;A;lih-rih
